query,label,type,file_path,score,snippet
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.7513,"Trees enable hierarchical organization, whereas graphs model relationships betwe"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/02_cave_exploration.md,0.7634,"# Cave Exploration  Cave exploration, also called caving or spelunking, involves"
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7679,## Section 7: Cloud Concept 7  Cloud computing provides on-demand access to comp
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.7743,## Solution  Cortex runs a full retrieval-augmented generation (RAG) pipeline lo
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7745,## Section 14: Cloud Concept 14  Cloud computing provides on-demand access to co
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7755,## Section 12: Cloud Concept 12  Cloud computing provides on-demand access to co
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.776,# Cortex  A local-first semantic search and Q&A assistant for your own files. Co
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7763,## Section 13: Cloud Concept 13  Cloud computing provides on-demand access to co
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7776,## Section 17: Cloud Concept 17  Cloud computing provides on-demand access to co
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7832,## Section 1: Cloud Concept 1  Cloud computing provides on-demand access to comp
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7835,## Section 21: Cloud Concept 21  Cloud computing provides on-demand access to co
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7853,## Section 6: Cloud Concept 6  Cloud computing provides on-demand access to comp
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.788,## Section 10: Cloud Concept 10  Cloud computing provides on-demand access to co
how does bitcoin mining work,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.7902,## Section 11: Cloud Concept 11  Cloud computing provides on-demand access to co
how does bitcoin mining work,irrelevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.8852,
how does bitcoin mining work,irrelevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.8969,
how does bitcoin mining work,irrelevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9045,
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.8812,## Features  * **Asynchronous Data Retrieval:** Utilizes `aiohttp` and `asyncio`
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.9018,"Supporters argue NATO has preserved European stability, while critics believe it"
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9022,# 3. cache the required models before first run  cortex --download ``` Once set 
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9073,**Generate a PDF Report:** Append the `-r` or `--report` flag to automatically g
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.9091,# NATO  NATO is a military alliance established in 1949. Its core principle is c
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9105,## Section 18: Cloud Concept 18  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9108,## Section 17: Cloud Concept 17  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9148,Engineered with asynchronous Python to ensure rapid data retrieval without rate-
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.916,## Section 16: Cloud Concept 16  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9194,## Section 6: Cloud Concept 6  Cloud computing provides on-demand access to comp
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.923,## Section 15: Cloud Concept 15  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9252,## Section 20: Cloud Concept 20  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9255,## Setup and Usage ```bash
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9256,## Section 5: Cloud Concept 5  Cloud computing provides on-demand access to comp
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/06_dsa_handbook.md,0.9272,# Data Structures and Algorithms Handbook
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.9274,"Initially created during the Cold War, NATO has expanded its focus to include cr"
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9285,"## Usage  Once installed, the `gitinsight` command is registered globally on you"
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9299,## Section 4: Cloud Concept 4  Cloud computing provides on-demand access to comp
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.931,## Section 19: Cloud Concept 19  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9325,## Section 10: Cloud Concept 10  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9332,## Section 25: Cloud Concept 25  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9332,## Section 3: Cloud Concept 3  Cloud computing provides on-demand access to comp
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9332,## Section 13: Cloud Concept 13  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9343,# 2. install dependencies (~5GB) and cortex uv sync
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9359,## Section 14: Cloud Concept 14  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9377,## License  This project is open-source and available under the standard MIT Lic
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9394,## Local Development  To run the project locally for development or contribution
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9399,## Section 21: Cloud Concept 21  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9413,## Contents  * [Features](#features) * [Installation](#installation) * [Configur
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/02_nato.md,0.9418,"Member nations regularly conduct joint exercises, share intelligence, and coordi"
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9425,## Section 9: Cloud Concept 9  Cloud computing provides on-demand access to comp
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9428,## Section 24: Cloud Concept 24  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.943,## Section 12: Cloud Concept 12  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/01_linux_basics.md,0.9433,"Learning a handful of commands such as `ls`, `cd`, `pwd`, `cp`, `mv`, `rm`, and "
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9435,## Solution  Cortex runs a full retrieval-augmented generation (RAG) pipeline lo
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README.md,0.9443,## Architecture & Technology Stack  * **Language:** Python 3.8+ * **Asynchronous
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.9444,## Section 23: Cloud Concept 23  Cloud computing provides on-demand access to co
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.945,## Section 8: Cloud Concept 8  Cloud computing provides on-demand access to comp
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/05_cloud_computing_guide.md,0.945,## Section 2: Cloud Concept 2  Cloud computing provides on-demand access to comp
best chest workout for muscle growth,irrelevant,text,/home/ssrivastava/Downloads/test/README2.md,0.9453,# 1. create and activate a virtual environment uv venv source .venv/bin/activate
best chest workout for muscle growth,irrelevant,image,/home/ssrivastava/Downloads/test/taj1.jpg,0.9025,
best chest workout for muscle growth,irrelevant,image,/home/ssrivastava/Downloads/test/taj2.jpg,0.9052,
best chest workout for muscle growth,irrelevant,image,/home/ssrivastava/Downloads/test/dog.jpg,0.9447,
capital city of brazil,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.8312,"Countries such as India, Japan, Australia, the United States, China, and ASEAN m"
capital city of brazil,irrelevant,text,/home/ssrivastava/Downloads/test/04_urban_forests.md,0.8418,"City planners carefully select tree species based on climate, available space, m"
capital city of brazil,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.8448,The region contains several critical sea lanes through which a significant porti
capital city of brazil,irrelevant,text,/home/ssrivastava/Downloads/test/03_indo_pacific.md,0.8455,# Indo-Pacific  The Indo-Pacific connects the Indian and Pacific Oceans and has 
